Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,Composer,Artist,Licensed,official_video,Album_type
5.0,0.5081695920000001,0.0,-4.084,,0.006644672,0.0,0.0033749999999999,0.574,92.207,211760.0,479927390.0,693742.6303509185,978897060.0,6,75.0,0,0,2.0
2.0,0.3858283519999999,,-5.358,0.05,1.8399744e-08,0.00959,0.0778544829999999,0.281,174.983,,246931407.0,1117330.0,204374871.0,6,12.0,1,0,
0.0,0.3518958159999999,1.0,-6.849,0.0593,1.7575999999999995e-08,0.000182,0.322828856,,179.911,245187.0,73762963.07096237,511062.0,171205162.0,8,29.0,1,1,2.0
8.0,0.137388096,6.0,-8.076,0.127,0.0486271249999999,0.00206,,0.443,106.122,166534.0,942216.0,8480.0,62577437.0,2,74.0,1,1,1.0
2.0,0.451217663,5.0,-6.219811464805139,0.0332,5.2734375e-11,0.0662,0.001953125,0.3,174.015,179518.0,73669377.27171697,6284.0,2798429.0,8,86.0,0,1,1.0
7.0,0.5513679999999999,7.0,-6.114,0.0478,8.615125000000002e-06,0.000685,0.0004654843749999,0.534,120.066,197573.0,73673848.57698916,184957.0,,10,69.0,1,1,1.0
4.0,0.6316287119999999,10.0,-5.28,0.0929,4.949136710000001e-07,0.0,0.0051777169999999,,106.017,232627.0,73679404.16845948,242203.0,151973242.0,6,39.0,1,1,2.0
5.0,0.4168327229999999,6.0,-7.108,,0.0028032209999999,0.0,0.006331625,,122.531,242440.0,51927439.0,323243.0,388074705.0,2,,1,1,2.0
2.0,0.4578453312964519,0.0,-4.814,0.201,0.017779581,,,0.776,94.969,231689.0,479927390.0,1994313.0,,10,61.0,1,1,1.0
4.0,0.239483061,,-6.361,0.0262,0.000128787625,,0.004019679,0.207,91.985,212693.0,479927390.0,1994313.0,48657687.0,5,35.0,1,1,1.0
8.0,0.421875,1.0,-4.891,0.106,0.010360232,0.0,,,123.043,224625.0,160449509.0,560335.5739417974,138948009.0,6,34.0,1,1,1.0
9.0,0.4930390000000001,8.0,-5.563,0.183,2.4897088e-05,0.0,,0.703,136.992,200117.0,74197856.22358035,913081.0,58670463.0,1,56.0,1,1,1.0
9.0,0.143055667,1.0,-6.225,0.321,0.000112678587,1.72e-06,0.0009183300479999,0.344,,220947.0,2893543.0,78582.0,35647129.0,0,,1,1,
8.0,0.5433384959999998,5.0,-4.917,0.284,0.004913,3.26e-05,0.000458314011,0.785,169.987,189176.0,8098970.0,186529.0,,2,53.0,1,1,2.0
9.0,0.4587457948853729,2.0,-4.803,0.173,9.357666400000002e-05,0.000413,0.096071912,0.74,93.401,209440.0,102218624.0,507637.0,47120731.0,8,63.0,1,1,2.0
8.0,,10.0,-6.220860351215984,0.271,9.357666400000002e-05,0.0,0.1190954879999999,0.381,125.105,195840.0,73669377.1383136,3919.0,20868399.0,2,67.0,1,0,
7.0,0.2064250709999999,,,,,0.0,0.007645373,0.12,132.043,218187.0,10033632.0,77086.0,8937976.0,5,79.0,1,1,2.0
9.0,0.4003155529999999,8.0,-6.226622752669236,0.101,0.0006076454229999,,0.638277381,0.886,129.932,215200.0,13311892.0,554853.849061076,23316331.0,7,1.0,1,0,2.0
9.0,0.247673152,1.0,-6.41,0.21,0.0566880131926284,1.19e-05,,0.323,113.048,191160.0,73670357.55181001,111465.0,9432348.0,0,18.0,1,0,
8.0,0.7585505280000001,10.0,-4.718,0.156,0.008365427,0.0,0.0028632879999999,,152.802,232667.0,73802786.01221314,575475.0,29104393.0,2,,1,1,2.0
3.0,0.121287375,2.0,-10.11203923999958,0.0362,0.476379541,0.0,,0.244,,291462.0,82725559.0,555612.2274862711,85746449.0,8,49.0,1,1,2.0
2.0,0.144703125,1.0,-8.106,0.0337,0.672221376,1.41e-05,0.0050884479999999,0.257,99.638,351588.0,865862622.0,4562669.0,62714723.0,10,63.0,1,1,3.0
1.0,0.454756609,0.0,-3.209,,0.01776051492041,0.0,0.0012597119999999,0.473,87.961,276380.0,187729615.0,1219645.0,48417535.0,5,27.0,1,0,3.0
2.0,0.066430125,7.0,-6.259184257806151,0.0424,0.0035118079999999,3.44e-06,,0.267,160.047,261948.0,18794939.0,136549.0,26329147.0,5,11.0,1,1,1.0
7.0,0.274625,0.0,-6.95,0.135,1.520875e-06,0.00014,0.039304,0.392,130.487,179658.0,,,59968390.0,2,91.0,1,1,2.0
1.0,0.116214272,2.0,-8.417,0.0288,0.2159999999999999,0.0,0.001906624,0.455,149.951,243570.0,14108074.0,122296.0,,6,93.0,1,1,1.0
2.0,0.099252847,7.0,-6.091,0.165,0.411830784,0.0,,0.956,,125330.0,7077881.0,113570.0,8096832.0,6,74.0,0,1,
0.0,0.053157376,,-9.754,0.04,0.1119801679999999,0.0,0.000449455096,0.398,142.441,187579.0,35637078.0,360733.0,7935291.0,6,74.0,0,1,1.0
6.0,0.3299393709999999,0.0,-4.791,0.287,0.011543176,0.0,,0.678,,204992.0,144269456.0,1870676.0,87047852.0,2,12.0,1,0,2.0
2.0,0.2326083749999999,2.0,-6.663,0.244,0.007529536,,0.000460099648,0.458,90.081,203728.0,21681513.0,806657.0,35612212.0,6,30.0,0,0,
4.0,0.298077632,8.0,-6.867,0.267,0.0147061249999999,,0.0003970653749999,0.509,96.176,209393.0,73873773.0,744731.0,49760120.0,4,,0,0,
1.0,0.379503424,8.0,-6.064,0.246,0.053582633,0.0,0.000796597983,0.428,97.133,216786.0,73873773.0,744731.0,87727722.0,10,51.0,0,0,2.0
2.0,0.3780751561665251,9.0,-5.864,,0.000200201625,1.83e-05,0.055742968,0.5,134.824,232933.0,5042430.0,158451.0,79771339.0,8,39.0,1,1,2.0
6.0,0.3474289269999999,0.0,-6.271,0.055,9.129328999999998e-06,3.77e-05,,0.549,87.985,,73677632.89165094,226980.0,7028821.0,7,56.0,0,0,1.0
7.0,0.7338708080000002,6.0,-2.373,0.137,0.0251616333127445,,0.001906624,,162.045,221388.0,8862930.0,246610.0,12612257.0,5,58.0,0,0,2.0
9.0,0.139798359,0.0,-5.911,0.12,0.0003655258749999,0.0,,0.826,135.054,259983.0,9185792.0,78499.0,,0,23.0,0,0,1.0
6.0,0.5738561909999998,2.0,-6.161,0.0728,0.010793861,3.99e-06,0.002299968,0.805,100.006,223642.0,51489467.0,890955.0,39061366.0,4,55.0,0,0,2.0
5.0,0.420189749,5.0,-3.707,0.041,0.0172442621954745,0.0,0.000377933067,0.929,150.026,212334.0,73806770.4157739,581175.0,27332660.0,6,73.0,0,0,2.0
3.0,0.1871492479999999,1.0,-4.776,0.0366,0.4019472719999999,0.0,0.018821096,0.684,113.998,173560.0,73669379.52278994,15067.0,167090502.0,6,28.0,1,1,2.0
1.0,0.5158496080000001,,-5.063,0.111,4.741631999999999e-06,0.0,0.0006360559999999,0.704,178.137,,1327171.0,11811.0,50888024.0,6,,0,1,2.0
6.0,0.220412712650961,,-8.623,0.0423,0.239483061,1.24e-06,0.002571353,0.7,71.957,,44964.0,381.0,50120336.0,5,56.0,0,1,2.0
4.0,0.5275141120000001,9.0,-6.219819581051314,0.0269,7.24150792e-07,9.06e-06,,,110.001,179293.0,15444771.0,58063.0,103196074.0,7,62.0,1,0,2.0
2.0,0.3328125569999999,9.0,-5.256,0.0847,0.000181321496,0.0,0.0031121359999999,0.581,176.004,181210.0,8279706.0,46560.0,76580760.0,3,58.0,0,0,2.0
1.0,0.082312875,8.0,-6.579,0.0338,0.2012300559999999,1.37e-05,0.0008682506639999,0.532,,176246.0,314968.0,3942.0,827369.0,10,23.0,0,0,1.0
2.0,0.322828856,9.0,-4.911,0.0313,0.001481544,0.0,0.001481544,0.334,144.065,236227.0,36787795.0,143464.0,91515971.0,5,,1,1,2.0
1.0,0.5738561909999998,10.0,-5.606,0.0616,0.0383487489101046,0.0,0.0084896639999999,0.588,182.064,173960.0,14960659.0,59410.0,121927099.0,10,90.0,1,1,2.0
6.0,0.051895117,8.0,-5.566,0.0286,0.236029032,0.0,0.002097152,,124.082,163360.0,73669377.13907021,3942.0,4655724.0,6,26.0,1,1,2.0
5.0,0.173741112,8.0,-4.863,0.0253,0.0260738462653947,0.0,0.0050884479999999,,89.988,202387.0,469103.0,3951.0,22057234.0,10,32.0,1,1,2.0
5.0,0.032461759,9.0,-13.481,0.0375,0.3285089999999999,0.000993,0.001601613,0.193,109.957,256124.0,15281555.0,554855.4935810221,213946441.0,7,34.0,1,0,2.0
3.0,0.270840023,1.0,-6.815,0.0335,0.0001085313329999,0.0,0.0017715609999999,0.22,111.96,264773.0,132292613.41152132,4526038.0,758202654.0,3,55.0,1,1,2.0
0.0,0.0719912959999999,10.0,-8.92,,0.017984728,3.69e-05,0.001331,0.151,113.986,236053.0,525904821.0,3932303.0,793740662.0,10,49.0,1,1,1.0
5.0,0.174676879,,-11.132,0.0355,0.065939264,0.00402,0.000822656953,0.523,144.982,202193.0,97331931.0,1995761.0,390071031.0,5,26.0,1,1,
2.0,0.2064250709999999,6.0,-7.664,0.0396,0.0942375647225293,,0.000746142643,,123.167,256760.0,161133531.0,1151048.0,330529785.0,7,8.0,1,1,2.0
1.0,0.292754944,,-7.904196847725152,0.0407,0.159220088,0.00402,0.001331,0.0949,,351640.0,1141172.0,4779.0,378843841.0,10,48.0,0,0,2.0
0.0,0.038272753,6.0,-10.614,0.036,0.5393531439999998,0.414,0.002744,0.135,91.781,300683.0,28150945.0,325442.0,182343041.0,7,,1,1,2.0
1.0,0.039304,0.0,,0.0311,,0.0108,0.0017279999999999,,119.877,285051.0,5582270.0,324343.0,27211193.0,8,88.0,1,1,1.0
1.0,0.0016851589999999,,-10.99,0.0401,0.909853209,,0.0009211673169999,0.156,70.499,272485.0,4755435.0,100526.0,187063126.0,8,31.0,0,0,2.0
0.0,0.3399095797332271,7.0,-6.43,0.0317,0.5554122479999999,0.248,0.038958219,0.175,111.67,181960.0,542140.0,554850.6393111831,,10,58.0,0,0,2.0
6.0,0.2383279999999999,1.0,-6.005,0.0484,0.0725117129999999,0.0,0.0005554122479999,0.172,97.95,221520.0,5581883.0,77540.0,,2,23.0,0,0,2.0
6.0,0.2022620029999999,7.0,-7.015,0.276,0.0735575281535309,6.35e-06,0.002571353,0.486,186.003,230453.0,691460925.7902648,10528200.0,2180812000.0,7,74.0,0,1,
2.0,0.3731777752397412,1.0,-5.934,0.0598,3.1121359999999995e-09,9.54e-05,0.000721734273,0.334,,200040.0,,,3386520288.0,10,19.0,0,1,2.0
0.0,0.4003155529999999,10.0,-4.008,0.0338,0.0028632879999999,0.000162,0.004330747,,113.26,241067.0,118491461.0,1354692.0,495979508.0,8,41.0,0,0,
3.0,0.2951607062017058,1.0,-7.163,0.0615,0.0780493627794844,0.0,0.002406104,,133.629,,57996459.0,1261212.0,1198565512.0,5,46.0,1,1,2.0
1.0,0.2085278569999999,,-6.274897949479369,0.0356,0.004913,0.0,0.0289344429999999,0.175,134.17,228373.0,838360134.0,5977866.0,1252112924.0,10,69.0,1,1,2.0
6.0,0.563559976,0.0,-5.487,0.0309,9.528128e-06,1.24e-05,0.160103007,0.644,118.051,215627.0,1060159754.0,1897467.5637476395,1368121562.0,0,,1,1,2.0
3.0,0.1794061439999999,0.0,-7.063,0.0515,0.000302111711,0.0,0.002460375,,113.003,242253.0,1933920747.0,11780694.0,1762745054.0,6,56.0,1,1,
5.0,0.1871492479999999,5.0,-6.099,0.0305,0.000533411731,0.00604,0.0017715609999999,0.143,,,2024476.0,554850.6504054881,539593993.0,10,39.0,0,0,
9.0,0.432081216,10.0,-3.439,0.0407,0.000997002999,,0.000665338617,0.896,,168601.0,20764007.0,223760.0,58243480.0,7,2.0,1,1,1.0
7.0,0.456533,5.0,-2.758,0.223,0.002628072,0.0,,,177.998,,337471245.0,1708982.0,450049610.0,2,3.0,1,1,1.0
9.0,0.7412176250000001,7.0,-4.053,,0.279726264,0.0481,0.0012250429999999,0.594,,178530.0,115308511.0,1592149.0,,0,73.0,0,1,1.0
8.0,0.242970624,,-4.932,0.0929,0.034328125,0.0,0.0011248639999999,0.277,92.984,189080.0,8305795.0,128235.0,28573833.0,0,87.0,1,1,1.0
8.0,0.3842405829999999,6.0,-3.454,0.389,0.006331625,2.46e-05,0.000245314376,0.558,180.067,199112.0,957804630.0,5763070.0,,0,32.0,1,1,2.0
8.0,0.451217663,7.0,-6.220300327422949,0.0819,4.361420800000001e-05,0.0,0.0267308989999999,,94.99,252162.0,79053970.0,455107.0,121000075.0,8,69.0,1,1,2.0
7.0,0.3444721009999999,5.0,-5.885,,0.002299968,,0.0034429509999999,0.785,175.95,207307.0,99869887.1161665,3426730.0,564939996.0,2,,1,1,2.0
8.0,0.360944128,,-4.84,0.277,0.010218313,0.0,0.0007535709999999,0.68,95.692,175733.0,870721913.0,3131642.0,614002773.0,2,41.0,1,1,2.0
8.0,0.371694959,10.0,-6.2701778599110165,0.0576,0.004492125,,,0.659,82.01,,52684427.0,555048.3407317038,110569290.0,0,24.0,1,1,2.0
8.0,0.432081216,5.0,-5.861,,0.009663597,0.0,0.0425085489999999,,94.027,230000.0,1825262539.0,6457165.0,842345363.0,7,85.0,1,1,
9.0,0.2043364689999999,1.0,-6.713,0.289,2.7543608e-08,0.000237,0.000976191488,0.399,,196600.0,167177279.0,693241.0,286106284.0,5,23.0,1,1,2.0
8.0,0.3874204889999999,6.0,-3.549,,0.000119095488,0.000272,0.001,,167.968,216148.0,39343347.0,385158.0,80157400.0,0,88.0,1,0,2.0
7.0,0.5738561909999998,8.0,-4.042,0.0584,0.001481544,6.43e-05,0.0428749999999999,0.609,95.975,168133.0,39667822.0,345580.0,71448886.0,7,93.0,1,1,1.0
7.0,0.491169069,,-3.46,0.0583,0.0289344429999999,0.0,0.000368601813,0.464,91.911,202174.0,43882189.0,358610.0,,2,69.0,0,1,2.0
9.0,0.1881325169999999,5.0,-5.501,0.0678,0.0363282831222343,0.0,0.028372625,0.563,94.999,155960.0,188335794.0,851828.0,287512221.0,7,56.0,1,1,2.0
8.0,0.456533,,-5.477,0.0538,0.000508169592,0.0,0.0016430319999999,,96.99,230653.0,22029929.0,296034.0,80241846.0,0,26.0,1,1,
6.0,0.175616,,-4.867,0.171,0.0261268955739166,,0.031255875,0.541,170.082,171880.0,148030141.0,984103.0,228262848.0,6,27.0,1,1,2.0
9.0,0.559476224,1.0,-4.627,0.0797,0.000469097433,,0.0002596940719999,,109.97,322347.0,74709028.16746646,1146301.0,215026398.0,6,75.0,0,1,1.0
5.0,,1.0,,0.249,,,,,180.108,166253.0,42045454.0,249727.0,105044064.0,5,,1,1,2.0
8.0,0.3954469039999999,6.0,-4.686,0.0778,0.001601613,1.13e-06,0.006331625,0.561,94.049,228640.0,7472656.0,123452.0,,0,4.0,1,0,1.0
8.0,0.5460025370795782,9.0,-3.809,0.135,0.0011576249999999,1.14e-05,0.0050884479999999,0.769,170.023,254920.0,188322940.0,1257608.0,261092249.0,2,78.0,1,1,1.0
8.0,0.465484375,10.0,-5.869,0.077,2.9218112000000004e-05,0.00526,,0.605,95.027,296907.0,20864485.0,420103.0,24745466.0,2,5.0,0,1,2.0
8.0,0.251239591,,-5.549,0.0425,0.083453453,0.0,0.003944312,0.889,94.039,190005.0,719981580.0,3206125.0,478484145.0,2,58.0,0,1,1.0
8.0,0.357911,,-3.39,0.0973,0.0001911029759999,0.025,0.064,0.662,,226491.0,296152107.0,588553.4146099002,45627155.0,3,8.0,0,1,1.0
5.0,0.526119473181262,10.0,-4.024,0.147,0.0183230051496213,0.0,,0.767,169.801,,57081.0,758.0,561667018.0,0,23.0,0,0,1.0
7.0,0.5842770559999999,,-4.803,,0.025295740602797,1.64e-05,0.005735339,0.623,80.002,270741.0,98721524.49630824,3374366.0,587928998.0,2,87.0,1,1,1.0
7.0,0.294079625,8.0,-3.083,0.124,0.0183377226814394,0.0,0.000136590875,0.697,95.239,219357.0,740004670.0,2613145.0,634532172.0,7,60.0,1,1,1.0
7.0,0.5969476879999999,8.0,-3.758,0.096,0.001030301,0.0,0.002406104,0.584,105.059,263253.0,125624620.0,719660.0,320744693.0,6,18.0,1,1,2.0
6.0,0.447697125,8.0,-4.727,0.111,0.0243579386119825,3.29e-06,0.008365427,0.855,174.021,246000.0,353309095.0,1641956.0,416817366.0,3,17.0,0,1,2.0
6.0,0.3342553839999999,,-4.808,0.0607,0.082881856,5.8e-06,0.0017279999999999,0.298,95.0,245739.0,74728841.0,659765.0,62100918.0,7,,1,1,1.0
3.0,0.4085184879999999,6.0,-6.64,0.0529,2.0971520000000004e-06,0.00107,,0.199,145.007,206000.0,114406713.0,1777910.0,307823532.0,2,65.0,1,0,1.0
9.0,0.132651,5.0,-9.334,0.0369,5.53387661e-07,0.00143,0.000569722789,0.45,119.994,208133.0,556802531.0,2524457.0,847645952.0,0,39.0,1,1,1.0
5.0,0.5413433749999998,5.0,-5.098,0.0581,6.331624999999999e-06,0.0,0.004330747,0.636,123.063,219043.0,747559429.0,3734778.0,1041560286.0,2,13.0,1,1,2.0
7.0,0.669921875,9.0,-5.797,0.0262,0.0422535037661086,5.41e-06,0.2149217989999999,0.8,123.013,189413.0,730842542.0,3846379.0,880463196.0,2,90.0,1,1,1.0
2.0,0.3548949119999999,5.0,-6.189,0.0976,2.146689e-06,0.0,,,123.039,186141.0,14041970.0,115347.0,113778627.0,6,90.0,1,1,1.0
4.0,0.5139224010000001,1.0,-8.483,0.0694,1.4886936000000002e-05,,0.050653,0.202,122.958,190217.0,73669831.41237533,86237.0,41503198.0,5,32.0,1,1,1.0
2.0,0.3639943439999999,6.0,-6.347,0.0629,2.53636137e-07,0.0,0.000679151439,0.415,125.99,201701.0,6874832.0,34350.0,21510634.0,10,72.0,1,1,1.0
6.0,0.6272220159999999,,-3.394,,0.0001198231569999,0.0,0.012487168,0.706,126.108,161881.0,494551.0,6410.0,,2,23.0,1,0,1.0
2.0,0.4837366250000001,0.0,-7.816,0.0764,0.0994332326670255,0.000373,0.060236288,0.225,122.935,184784.0,3150189.0,554850.6817042741,64807738.0,6,,1,1,1.0
6.0,0.567663552,10.0,-4.653,0.0336,0.0234966864563933,,0.000504358336,0.407,126.002,150476.0,4485274.0,47678.0,48476423.0,7,14.0,1,1,1.0
9.0,0.144703125,10.0,-3.562,,0.0410636249999999,1.92e-06,0.000458314011,0.884,144.981,,94225109.0,1330569.0,269188318.0,2,23.0,1,0,2.0
3.0,0.565979730606917,1.0,-3.599,0.213,1.906624e-06,,0.4003155529999999,0.657,92.134,213507.0,625637020.0,4870221.0,,10,9.0,1,1,
4.0,0.148877,0.0,-7.259,0.0434,0.064,0.0,0.0055452329999999,,108.038,,780571296.0,4319336.0,894761886.0,7,3.0,1,1,2.0
5.0,0.478211768,1.0,-4.789,0.185,0.052734375,,0.031855013,0.832,79.427,184227.0,95949030.72224444,3241212.0,433250229.0,2,58.0,1,1,2.0
7.0,,2.0,-7.806246971520916,0.0324,0.148877,0.000711,0.003869893,0.873,,176267.0,404286311.0,2354006.0,301721033.0,0,,1,1,1.0
9.0,0.3342553839999999,10.0,-5.849,0.101,0.0433668916073084,1.2e-06,0.1085313329999999,0.833,123.831,181240.0,717685031.0,999670.663262928,,6,18.0,1,1,2.0
8.0,0.697864103,,-3.726,0.0503,0.0001881325169999,2.87e-06,0.001906624,0.961,,187920.0,543725887.0135558,9507899.0,702906978.0,8,23.0,1,1,2.0
8.0,0.561515625,7.0,-5.402,0.0464,0.000129554216,1.03e-06,0.001367631,0.95,,182667.0,85019545.17825165,2573726.0,384333791.0,2,10.0,1,1,
8.0,0.428661064,,-4.358,0.0966,0.0205832842788436,2.6e-06,0.000898632125,,89.998,174733.0,75775687.0,555436.6315537082,,2,35.0,1,1,
4.0,0.4085184879999999,0.0,-4.51,0.0668,0.0002429706239999,0.0,0.020570824,0.829,148.756,,2449411.0,48888.0,23017127.0,6,79.0,1,1,2.0
9.0,0.1842200089999999,5.0,-8.151,0.106,0.000225866529,,,0.294,80.015,205040.0,477211057.0,3827621.0,918761583.0,8,62.0,1,1,2.0
2.0,0.456533,5.0,-6.018,0.308,0.0471307625069836,0.0,0.032461759,0.37,,189427.0,1867063.0,53518.0,32268208.0,2,41.0,1,1,2.0
7.0,0.3441937519420937,6.0,-6.364,0.0595,0.005929741,3.68e-06,,,125.005,158206.0,38120377.0,553624.0,350017984.0,8,35.0,1,1,1.0
0.0,0.288804781,4.0,-8.684,0.192,9.88047936e-07,,0.040353607,0.335,149.818,260987.0,87828883.0,923243.0,527105680.0,10,90.0,0,1,
8.0,0.702595369,,-6.545,0.0439,0.006751269,0.653,0.002197,0.876,147.983,163515.0,555244.0,10806.0,15235749.0,3,37.0,1,1,1.0
9.0,0.3328125569999999,1.0,-6.219964485551952,0.275,1.3651919e-05,0.0,0.001331,0.662,,233787.0,296250849.0,1955320.0,673626519.0,0,,1,1,2.0
4.0,0.012487168,6.0,-12.65,0.0309,0.693154125,0.55,0.001030301,0.179,82.943,262693.0,1330795.0,66928.0,,10,40.0,0,0,1.0
4.0,0.016003008,2.0,-6.301685514039158,0.0644,0.007301384,0.133,0.000976191488,,120.064,,179436818.0,1404266.0,452518080.0,6,48.0,1,1,2.0
8.0,0.030664297,,-11.115851368801216,0.0798,0.5884804719999999,,,0.765,82.582,210907.0,3489225.0,77238.0,,2,76.0,1,1,2.0
2.0,0.229220928,2.0,-6.02,0.424,0.0292181119999999,0.0,0.009663597,,168.197,,74148333.68484306,883404.0,223928278.0,10,90.0,0,0,1.0
2.0,0.086350888,5.0,-6.219824072552581,0.0352,1.1248639999999997e-06,0.0271,0.000292754944,0.242,118.073,,86929807.0,921810.0,348280701.0,6,48.0,1,1,2.0
7.0,0.0439869769999999,1.0,-10.614,,0.0052680239999999,0.00662,0.0016430319999999,,160.111,326933.0,607523565.0,4597498.0,1289058411.0,2,47.0,1,1,
2.0,0.306182024,1.0,-7.04,0.0841,0.0743066060742241,9.76e-05,,,103.139,317293.0,11998.0,554850.6390939025,198379916.0,7,,0,0,2.0
5.0,0.089314623,6.0,-7.272,,0.001404928,0.0,0.0007535709999999,0.659,83.138,234215.0,229772657.0,1809062.0,642553236.0,8,69.0,1,0,2.0
8.0,0.161878625,1.0,-7.002,0.127,0.0731695784819202,,8.8121125e-05,0.294,119.954,269840.0,44701472.0,379934.0,244044439.0,8,8.0,1,1,2.0
3.0,0.088716536,0.0,-12.759,,0.3152356625617085,0.00235,,0.399,140.081,73387.0,29642.0,851.0,47615092.0,3,,1,1,2.0
2.0,0.413493625,1.0,-6.041,0.332,0.000209584584,0.0,0.051895117,0.284,161.798,192947.0,11187087.0,163346.0,315734617.0,7,32.0,0,0,2.0
6.0,0.3261880060392544,0.0,-6.646,,0.000938313739,2.53e-05,0.167284151,0.423,98.056,252013.0,115518974.0,822223.0,,8,63.0,1,1,
9.0,0.099252847,5.0,-6.159,0.137,0.001601613,0.0,0.0443618639999999,0.549,,225773.0,867377648.0,1318266.0670458607,539202674.0,6,41.0,1,1,1.0
6.0,0.1904480939120324,1.0,-9.33,0.143,0.0035118079999999,0.0,0.264609288,0.593,80.029,180675.0,161511852.0,1262380.0,368173536.0,1,37.0,0,0,2.0
3.0,0.2519008467075916,5.0,-7.964,0.0324,0.1046124148962426,,0.000796597983,0.719,148.088,242096.0,637665966.0,6925267.0,1006100004.0,5,54.0,1,1,2.0
4.0,0.236029032,2.0,-8.529,0.0437,0.1254089419913408,0.0,0.0432435509999999,0.848,82.03,197443.0,151531108.0,2221643.0,331055439.0,7,13.0,1,1,2.0
6.0,0.669921875,10.0,-4.1,0.0757,0.0187378396518132,7.32e-06,0.002571353,,111.976,166720.0,73671460.22361985,143333.0,57210271.0,4,67.0,1,1,1.0
5.0,0.20573938822047,0.0,-8.958,0.0816,2.6198073e-05,0.0,0.0002247557119999,0.647,,249444.0,21484279.0,253804.0,94044201.0,10,50.0,1,1,
6.0,0.2138471919999999,5.0,-8.365,0.0291,5.065299999999999e-05,0.0,0.004913,0.698,112.027,,104022571.0,1520526.0,,0,80.0,1,1,2.0
4.0,0.0551606348093872,,-15.498,0.206,0.3970653749999999,0.000985,0.000929714176,,87.865,201027.0,2629453.0,76992.0,11989732.0,4,49.0,0,0,1.0
8.0,0.246491883,2.0,-6.219816307311468,0.102,4.320812160000001e-07,0.0,0.000222545016,,,219389.0,1291498.0,15378.0,60703760.0,0,78.0,0,0,2.0
9.0,0.240641848,1.0,-11.003,0.0946,1.9465109e-08,0.000566,,0.892,102.015,165001.0,4188880.0,77299.0,38965781.0,2,16.0,1,1,2.0
6.0,0.1725366253066574,,-9.801,0.031,6.209913600000002e-05,,0.0011248639999999,,140.981,307014.0,867336.0,14766.0,53810587.0,2,32.0,0,0,2.0
9.0,0.7241507920000001,8.0,-7.135,0.104,0.019902511,,0.0280944639999999,,98.401,,23616807.0,274441.0,,2,34.0,0,0,2.0
7.0,0.1991594248912754,4.0,-9.115,0.0621,0.0004459437439999,0.0,0.004913,,144.678,207027.0,73669378.07697383,11141.0,298601756.0,4,33.0,0,0,1.0
8.0,0.298458616857023,6.0,-7.106,0.0767,0.001953125,0.0,0.057066625,0.685,129.992,188344.0,138288677.0,2638869.0,1115103334.0,2,76.0,0,1,2.0
7.0,0.307546875,5.0,-5.134,0.0434,0.0299947200043624,0.0,0.0028032209999999,0.298,,139461.0,102440180.0,1072174.0,574531280.0,3,48.0,0,1,2.0
8.0,0.3858283519999999,5.0,-7.081752104869886,0.0768,0.0778544829999999,0.0,0.015625,0.876,,140667.0,37438174.0,709184.0,152547498.0,0,38.0,1,1,2.0
4.0,0.2145266793265743,1.0,-8.755,0.0611,0.2280991309999999,4.04e-05,0.001481544,,144.871,245172.0,73669378.07697383,11141.0,629558434.0,7,30.0,0,0,
7.0,0.3451080717863996,8.0,-6.35,0.0524,1.4223664799999997e-07,,0.0018608669999999,0.17,111.001,,204429389.0,2299535.0,558809408.0,10,80.0,1,1,2.0
1.0,0.702595369,9.0,-5.684,0.0509,0.061629875,0.0,,0.845,,153338.0,73675307.09730396,203237.0,117982844.0,9,10.0,1,1,1.0
5.0,0.3116657520000001,5.0,-4.122,0.0315,0.0188689833595559,0.0,0.1064964239999999,0.682,,122570.0,15391511.0,182212.0,67878913.0,4,67.0,1,1,2.0
7.0,0.3922231679999999,8.0,-3.036,0.0522,1.8399744e-05,0.0,0.0436142079999999,,121.086,174067.0,7615387.0,101175.0,34469455.0,7,,0,1,2.0
4.0,0.4308450980043622,4.0,-5.152,0.0551,5.177716999999999e-06,0.0,0.0033749999999999,0.336,136.887,191364.0,9778254.0,211824.0,85639457.0,3,,1,1,
7.0,0.452984832,,-4.032,0.145,0.001404928,6.49e-06,0.008365427,,176.006,186477.0,3512722.0,88666.0,10479067.0,2,41.0,1,1,1.0
8.0,0.4757822184342474,,-4.598,0.0768,0.1832504319999999,0.00051,,0.791,90.02,233453.0,75146894.65726253,1290325.0,354337519.0,3,27.0,0,0,2.0
8.0,0.560119579840243,8.0,-3.66,0.0508,0.010941048,0.0,0.000773620632,0.826,128.031,231604.0,261266860.0,1296193.0,335363489.0,6,76.0,0,1,2.0
6.0,0.247673152,6.0,-5.026,0.293,0.0283532935224131,0.0,,0.777,189.893,207388.0,5474202.0,78371.0,17950239.0,8,80.0,1,1,1.0
6.0,0.272097792,1.0,-7.750194813299137,0.38,0.143055667,0.0,,0.688,172.02,286507.0,321420853.0,1811460.0,350576786.0,5,63.0,1,1,2.0
5.0,0.288804781,10.0,-5.027,0.2,0.0017715609999999,2.27e-06,0.0017279999999999,0.811,113.358,305962.0,440806045.0,663219.6494270453,389018942.0,8,74.0,1,1,2.0
5.0,0.317214568,10.0,-6.86,0.271,0.008869743,0.0,0.047045881,0.673,89.085,288282.0,53697766.0,471859.0,78095584.0,4,74.0,1,1,1.0
